wall_ms,elapsed_rt_ms,kind,detail
1789424213899,994558746,hb,"recorder=1;since_fix_ms=921;fixes_this_process=4176;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424218908,994563754,hb,"recorder=1;since_fix_ms=928;fixes_this_process=4181;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424223914,994568760,hb,"recorder=1;since_fix_ms=933;fixes_this_process=4186;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424228918,994573765,hb,"recorder=1;since_fix_ms=940;fixes_this_process=4191;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424233929,994578775,hb,"recorder=1;since_fix_ms=950;fixes_this_process=4196;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424238936,994583782,hb,"recorder=1;since_fix_ms=958;fixes_this_process=4201;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424243943,994588789,hb,"recorder=1;since_fix_ms=963;fixes_this_process=4206;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424248953,994593800,hb,"recorder=1;since_fix_ms=974;fixes_this_process=4211;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424253961,994598807,hb,"recorder=1;since_fix_ms=984;fixes_this_process=4216;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424258970,994603816,hb,"recorder=1;since_fix_ms=991;fixes_this_process=4221;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424263980,994608826,hb,"recorder=1;since_fix_ms=8;fixes_this_process=4227;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424268985,994613831,hb,"recorder=1;since_fix_ms=8;fixes_this_process=4232;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424273988,994618834,hb,"recorder=1;since_fix_ms=12;fixes_this_process=4237;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424278991,994623837,hb,"recorder=1;since_fix_ms=13;fixes_this_process=4242;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424283993,994628840,hb,"recorder=1;since_fix_ms=15;fixes_this_process=4247;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424289000,994633847,hb,"recorder=1;since_fix_ms=22;fixes_this_process=4252;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424294006,994638853,hb,"recorder=1;since_fix_ms=30;fixes_this_process=4257;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424299015,994643862,hb,"recorder=1;since_fix_ms=36;fixes_this_process=4262;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424304024,994648870,hb,"recorder=1;since_fix_ms=44;fixes_this_process=4267;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424309030,994653876,hb,"recorder=1;since_fix_ms=49;fixes_this_process=4272;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424314038,994658884,hb,"recorder=1;since_fix_ms=60;fixes_this_process=4277;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424319046,994663892,hb,"recorder=1;since_fix_ms=67;fixes_this_process=4282;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424324055,994668902,hb,"recorder=1;since_fix_ms=78;fixes_this_process=4287;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424329064,994673910,hb,"recorder=1;since_fix_ms=83;fixes_this_process=4292;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424334070,994678916,hb,"recorder=1;since_fix_ms=91;fixes_this_process=4297;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424339081,994683928,hb,"recorder=1;since_fix_ms=106;fixes_this_process=4302;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424344090,994688937,hb,"recorder=1;since_fix_ms=105;fixes_this_process=4307;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424349098,994693945,hb,"recorder=1;since_fix_ms=116;fixes_this_process=4312;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424354107,994698953,hb,"recorder=1;since_fix_ms=131;fixes_this_process=4317;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424359114,994703960,hb,"recorder=1;since_fix_ms=136;fixes_this_process=4322;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424364121,994708968,hb,"recorder=1;since_fix_ms=141;fixes_this_process=4327;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424369131,994713977,hb,"recorder=1;since_fix_ms=151;fixes_this_process=4332;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424374135,994718981,hb,"recorder=1;since_fix_ms=157;fixes_this_process=4337;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424379138,994723984,hb,"recorder=1;since_fix_ms=162;fixes_this_process=4342;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424384149,994728996,hb,"recorder=1;since_fix_ms=168;fixes_this_process=4347;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424389156,994734003,hb,"recorder=1;since_fix_ms=176;fixes_this_process=4352;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424394163,994739009,hb,"recorder=1;since_fix_ms=192;fixes_this_process=4357;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424399168,994744015,hb,"recorder=1;since_fix_ms=191;fixes_this_process=4362;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424404176,994749023,hb,"recorder=1;since_fix_ms=199;fixes_this_process=4367;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424409184,994754031,hb,"recorder=1;since_fix_ms=205;fixes_this_process=4372;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424414197,994759044,hb,"recorder=1;since_fix_ms=220;fixes_this_process=4377;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424419205,994764052,hb,"recorder=1;since_fix_ms=226;fixes_this_process=4382;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424424213,994769059,hb,"recorder=1;since_fix_ms=232;fixes_this_process=4387;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424429221,994774068,hb,"recorder=1;since_fix_ms=243;fixes_this_process=4392;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424434226,994779073,hb,"recorder=1;since_fix_ms=247;fixes_this_process=4397;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424439233,994784079,hb,"recorder=1;since_fix_ms=253;fixes_this_process=4402;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424444245,994789092,hb,"recorder=1;since_fix_ms=266;fixes_this_process=4407;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424449253,994794099,hb,"recorder=1;since_fix_ms=275;fixes_this_process=4412;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424454258,994799105,hb,"recorder=1;since_fix_ms=278;fixes_this_process=4417;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424459272,994804118,hb,"recorder=1;since_fix_ms=293;fixes_this_process=4422;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424464281,994809127,hb,"recorder=1;since_fix_ms=303;fixes_this_process=4427;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424469290,994814136,hb,"recorder=1;since_fix_ms=310;fixes_this_process=4432;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424474298,994819144,hb,"recorder=1;since_fix_ms=318;fixes_this_process=4437;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424479301,994824147,hb,"recorder=1;since_fix_ms=329;fixes_this_process=4442;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424484310,994829156,hb,"recorder=1;since_fix_ms=321;fixes_this_process=4447;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424489320,994834167,hb,"recorder=1;since_fix_ms=334;fixes_this_process=4452;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424494329,994839175,hb,"recorder=1;since_fix_ms=352;fixes_this_process=4457;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424499335,994844182,hb,"recorder=1;since_fix_ms=360;fixes_this_process=4462;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424504346,994849193,hb,"recorder=1;since_fix_ms=357;fixes_this_process=4467;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424509355,994854201,hb,"recorder=1;since_fix_ms=379;fixes_this_process=4472;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424514362,994859209,hb,"recorder=1;since_fix_ms=384;fixes_this_process=4477;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424519375,994864222,hb,"recorder=1;since_fix_ms=394;fixes_this_process=4482;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424524384,994869230,hb,"recorder=1;since_fix_ms=403;fixes_this_process=4487;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424529392,994874238,hb,"recorder=1;since_fix_ms=419;fixes_this_process=4492;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424534404,994879250,hb,"recorder=1;since_fix_ms=428;fixes_this_process=4497;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424539410,994884256,hb,"recorder=1;since_fix_ms=428;fixes_this_process=4502;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424545997,994890844,hb,"recorder=1;since_fix_ms=3005;fixes_this_process=4506;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424551005,994895852,hb,"recorder=1;since_fix_ms=33;fixes_this_process=4514;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424556010,994900856,hb,"recorder=1;since_fix_ms=30;fixes_this_process=4519;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424561014,994905861,hb,"recorder=1;since_fix_ms=23;fixes_this_process=4524;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424566023,994910870,hb,"recorder=1;since_fix_ms=126;fixes_this_process=4529;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424571028,994915874,hb,"recorder=1;since_fix_ms=49;fixes_this_process=4534;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=83;charging=0;music=0;location_on=1"
1789424576036,994920882,hb,"recorder=1;since_fix_ms=59;fixes_this_process=4539;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424581041,994925887,hb,"recorder=1;since_fix_ms=66;fixes_this_process=4544;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424586050,994930896,hb,"recorder=1;since_fix_ms=71;fixes_this_process=4549;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424591058,994935904,hb,"recorder=1;since_fix_ms=85;fixes_this_process=4554;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424596070,994940917,hb,"recorder=1;since_fix_ms=94;fixes_this_process=4559;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424601078,994945924,hb,"recorder=1;since_fix_ms=98;fixes_this_process=4564;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424606086,994950932,hb,"recorder=1;since_fix_ms=106;fixes_this_process=4569;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424611097,994955943,hb,"recorder=1;since_fix_ms=116;fixes_this_process=4574;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424616102,994960948,hb,"recorder=1;since_fix_ms=125;fixes_this_process=4579;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424621112,994965958,hb,"recorder=1;since_fix_ms=123;fixes_this_process=4584;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424626121,994970968,hb,"recorder=1;since_fix_ms=139;fixes_this_process=4589;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424631130,994975977,hb,"recorder=1;since_fix_ms=156;fixes_this_process=4594;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424636134,994980980,hb,"recorder=1;since_fix_ms=158;fixes_this_process=4599;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424641146,994985993,hb,"recorder=1;since_fix_ms=233;fixes_this_process=4604;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424646150,994990997,hb,"recorder=1;since_fix_ms=173;fixes_this_process=4609;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424651153,994995999,hb,"recorder=1;since_fix_ms=168;fixes_this_process=4614;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424656161,995001008,hb,"recorder=1;since_fix_ms=177;fixes_this_process=4619;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424661169,995006016,hb,"recorder=1;since_fix_ms=193;fixes_this_process=4624;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424666175,995011022,hb,"recorder=1;since_fix_ms=191;fixes_this_process=4629;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424671187,995016033,hb,"recorder=1;since_fix_ms=209;fixes_this_process=4634;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424676190,995021037,hb,"recorder=1;since_fix_ms=216;fixes_this_process=4639;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424681197,995026043,hb,"recorder=1;since_fix_ms=219;fixes_this_process=4644;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424686209,995031056,hb,"recorder=1;since_fix_ms=337;fixes_this_process=4649;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424691218,995036065,hb,"recorder=1;since_fix_ms=243;fixes_this_process=4654;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424696223,995041070,hb,"recorder=1;since_fix_ms=245;fixes_this_process=4659;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424701233,995046080,hb,"recorder=1;since_fix_ms=257;fixes_this_process=4664;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424706237,995051083,hb,"recorder=1;since_fix_ms=254;fixes_this_process=4669;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424711243,995056089,hb,"recorder=1;since_fix_ms=265;fixes_this_process=4674;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424716253,995061100,hb,"recorder=1;since_fix_ms=395;fixes_this_process=4679;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424721262,995066108,hb,"recorder=1;since_fix_ms=303;fixes_this_process=4684;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424726268,995071114,hb,"recorder=1;since_fix_ms=284;fixes_this_process=4689;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424731281,995076127,hb,"recorder=1;since_fix_ms=329;fixes_this_process=4694;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424736291,995081137,hb,"recorder=1;since_fix_ms=310;fixes_this_process=4699;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424741293,995086140,hb,"recorder=1;since_fix_ms=315;fixes_this_process=4704;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424746306,995091152,hb,"recorder=1;since_fix_ms=313;fixes_this_process=4709;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424751314,995096160,hb,"recorder=1;since_fix_ms=335;fixes_this_process=4714;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424756322,995101168,hb,"recorder=1;since_fix_ms=343;fixes_this_process=4719;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424761333,995106179,hb,"recorder=1;since_fix_ms=352;fixes_this_process=4724;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424766342,995111188,hb,"recorder=1;since_fix_ms=368;fixes_this_process=4729;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
1789424771352,995116199,hb,"recorder=1;since_fix_ms=373;fixes_this_process=4734;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=82;charging=0;music=0;location_on=1"
