wall_ms,fix_ms,elapsed_rt_ms,lat,lon,acc_m,alt_m,vacc_m,speed_mps,bearing_deg,provider,mock,moving,sample,event
1789422209991,1789422209961,992554808,42.0361195,-93.6509657,3.79,262.106369952426,1.3006587,1.88,243.0,fused,0,1,0,
1789422210988,1789422210962,992555808,42.0361113,-93.6509833,3.79,262.38937571240945,1.3006396,1.8,241.0,fused,0,1,0,
1789422211983,1789422211962,992556808,42.0361035,-93.6510019,3.79,262.6396771705592,1.3007191,1.81,240.0,fused,0,1,0,
1789422212986,1789422212962,992557808,42.0360962,-93.6510219,3.79,262.7755850527153,1.3006743,1.87,241.0,fused,0,1,0,
1789422213983,1789422213962,992558808,42.0360893,-93.651041,3.79,263.2358211092508,1.3005174,1.78,241.0,fused,0,1,0,
1789422214986,1789422214962,992559808,42.0360828,-93.6510608,3.79,263.30634909950254,1.3000034,1.8,241.0,fused,0,1,0,
1789422215991,1789422215961,992560808,42.0360764,-93.6510807,3.79,263.34977985311195,1.3000984,1.76,242.0,fused,0,1,0,
1789422216983,1789422216962,992561808,42.0360693,-93.6511011,3.79,263.465703458099,1.300055,1.84,243.0,fused,0,1,0,
1789422217987,1789422217961,992562808,42.0360614,-93.6511216,3.79,263.68834689627874,1.3000978,1.88,242.0,fused,0,1,0,
1789422218987,1789422218962,992563808,42.0360542,-93.6511425,3.79,263.7953665984696,1.3000561,1.92,244.0,fused,0,1,0,
1789422219984,1789422219962,992564809,42.0360469,-93.6511641,3.79,264.01054420943103,1.3000926,2.02,243.0,fused,0,1,0,
1789422220989,1789422220962,992565809,42.0360396,-93.6511863,3.79,264.4547192950419,1.3069,2.06,242.0,fused,0,1,0,
1789422221989,1789422221961,992566808,42.0360319,-93.6512087,3.79,264.46818565280694,1.3061737,2.06,245.0,fused,0,1,0,
1789422222991,1789422222962,992567808,42.0360249,-93.6512313,3.79,264.4551553928362,1.3067706,1.98,245.0,fused,0,1,0,
1789422223989,1789422223963,992568809,42.036018,-93.6512523,3.79,264.5004007246374,1.3005648,1.94,244.0,fused,0,1,0,
1789422224985,1789422224962,992569808,42.0360105,-93.6512721,3.79,265.0887278381407,1.3014605,1.85,241.0,fused,0,1,0,
1789422225983,1789422225961,992570808,42.0360023,-93.6512911,3.79,265.4686347964075,1.3000917,1.85,241.0,fused,0,1,0,
1789422226990,1789422226962,992571808,42.0359942,-93.6513109,3.79,265.8113434962323,1.3000038,1.8,241.0,fused,0,1,0,
1789422227987,1789422227961,992572808,42.0359864,-93.6513297,3.79,265.9007176275634,1.300042,1.77,241.0,fused,0,1,0,
1789422228987,1789422228962,992573808,42.0359798,-93.6513501,3.79,265.8567165515175,1.3,1.82,244.0,fused,0,1,0,
1789422229988,1789422229962,992574808,42.0359746,-93.651371,3.79,265.8552574315287,1.3000405,1.79,249.0,fused,0,1,0,
1789422230984,1789422230961,992575808,42.0359703,-93.6513925,3.79,265.65516662801707,1.3002696,1.78,250.0,fused,0,1,0,
1789422231988,1789422231961,992576808,42.035968,-93.6514065,3.79,265.6117358698621,1.3009691,1.14,250.0,fused,0,1,0,
1789422232988,1789422232962,992577808,42.0359637,-93.6514257,3.79,265.218831246623,1.3009359,1.76,251.0,fused,0,1,0,
1789422233988,1789422233962,992578808,42.0359598,-93.6514423,3.79,265.0821843841885,1.3009899,1.41,252.0,fused,0,1,0,
1789422234989,1789422234961,992579808,42.0359568,-93.6514555,3.79,265.0424953837764,1.3009522,1.15,251.0,fused,0,1,0,
1789422235987,1789422235961,992580808,42.0359535,-93.6514692,3.79,264.87350383006736,1.3010285,1.3,253.0,fused,0,1,0,
1789422236986,1789422236961,992581808,42.0359487,-93.6514876,3.79,264.92148205088847,1.3009754,1.74,252.0,fused,0,1,0,
1789422237994,1789422237962,992582808,42.0359437,-93.6515062,3.79,264.73970691743045,1.3006508,1.62,252.0,fused,0,1,0,
1789422238990,1789422238962,992583808,42.0359387,-93.6515245,3.79,264.7360552782065,1.3006095,1.53,253.0,fused,0,1,0,
1789422239991,1789422239961,992584808,42.0359333,-93.6515464,3.79,264.6941507686188,1.3006535,1.92,254.0,fused,0,1,0,
1789422240994,1789422240962,992585808,42.0359278,-93.6515689,3.79,264.70095869486994,1.3006493,1.93,254.0,fused,0,1,0,
1789422241989,1789422241963,992586809,42.0359237,-93.6515922,3.79,264.90258396704354,1.300633,2.04,257.0,fused,0,1,0,
1789422242993,1789422242962,992587808,42.0359206,-93.6516165,3.79,264.92650721996057,1.300566,2.07,260.0,fused,0,1,0,
1789422243993,1789422243961,992588808,42.0359169,-93.6516401,3.79,265.0373738734237,1.3005086,2.05,259.0,fused,0,1,0,
1789422244987,1789422244961,992589808,42.0359131,-93.6516631,3.79,264.9797368968339,1.3000312,2.04,258.0,fused,0,1,0,
1789422245992,1789422245962,992590808,42.0359097,-93.6516866,3.79,264.9321874060045,1.3000728,2.02,260.0,fused,0,1,0,
1789422246990,1789422246962,992591808,42.0359115,-93.6517104,3.806,264.77877220235166,1.3000313,2.13,258.0,fused,0,1,0,
1789422247986,1789422247962,992592808,42.0359072,-93.6517353,3.83,264.6028483895516,1.300072,2.01,256.0,fused,0,1,0,
1789422248989,1789422248961,992593808,42.035903,-93.6517585,3.83,264.55687425493176,1.3054655,2.02,255.0,fused,0,1,0,
1789422249989,1789422249961,992594808,42.0358985,-93.6517802,3.83,264.2792846857571,1.3055325,1.96,254.0,fused,0,1,0,
1789422250988,1789422250961,992595808,42.0358938,-93.6518043,3.83,264.2191064515543,1.3056037,1.95,252.0,fused,0,1,0,
1789422251986,1789422251962,992596808,42.0358898,-93.6518282,3.81,264.0323144860581,1.3050666,1.96,257.0,fused,0,1,0,
1789422252989,1789422252961,992597808,42.0358863,-93.651852,3.807,263.4160798410961,1.3004624,2.01,261.0,fused,0,1,0,
1789422253988,1789422253962,992598808,42.0358834,-93.6518755,3.79,263.5282710748397,1.3005128,1.92,260.0,fused,0,1,0,
1789422254987,1789422254961,992599808,42.03588,-93.6518987,3.79,263.4098498999792,1.301381,1.94,259.0,fused,0,1,0,
1789422255987,1789422255961,992600808,42.0358752,-93.651921,3.79,263.61250880687965,1.3000392,1.88,253.0,fused,0,1,0,
1789422256987,1789422256962,992601808,42.0358689,-93.6519435,3.79,263.671421719945,1.3,2.01,249.0,fused,0,1,0,
1789422257988,1789422257961,992602808,42.0358626,-93.6519673,3.79,263.6352362616397,1.30004,2.08,252.0,fused,0,1,0,
1789422258989,1789422258961,992603808,42.0358578,-93.6519906,3.79,263.7085533843526,1.3,1.94,255.0,fused,0,1,0,
1789422259986,1789422259961,992604808,42.0358538,-93.6520125,3.79,263.8574632989602,1.3000383,1.74,257.0,fused,0,1,0,
1789422260990,1789422260963,992605809,42.0358494,-93.6520334,3.79,263.6823759191787,1.3002632,1.73,253.0,fused,0,1,0,
1789422261987,1789422261962,992606808,42.0358432,-93.652055,3.79,263.77229328125253,1.3009675,1.96,248.0,fused,0,1,0,
1789422262987,1789422262961,992607808,42.0358354,-93.6520779,3.79,263.8495740235897,1.3009223,2.08,246.0,fused,0,1,0,
1789422263988,1789422263962,992608808,42.0358285,-93.6520987,3.79,263.93997535106917,1.3009759,1.75,247.0,fused,0,1,0,
1789422264990,1789422264962,992609808,42.0358177,-93.6521252,3.79,263.950585872856,1.3009198,2.87,240.0,fused,0,1,0,
1789422265989,1789422265961,992610808,42.0358086,-93.6521441,3.79,263.8878586784001,1.3010134,1.4,238.0,fused,0,1,0,
1789422266990,1789422266962,992611808,42.0358041,-93.6521544,3.79,264.04835502503823,1.3009502,0.96,239.0,fused,0,1,0,
1789422267988,1789422267962,992612808,42.0358028,-93.6521572,3.79,264.1232626873897,1.300633,0.25,239.0,fused,0,1,0,
1789422268987,1789422268961,992613808,42.0358015,-93.6521607,3.79,264.15829416121215,1.300596,0.56,241.0,fused,0,1,0,
1789422269990,1789422269962,992614809,42.035794,-93.6521794,3.79,264.2398841782267,1.3006617,2.41,241.0,fused,0,1,0,
1789422270990,1789422270963,992615809,42.0357856,-93.6521994,3.79,264.30366227733225,1.3006405,1.87,239.0,fused,0,1,0,
1789422271987,1789422271961,992616808,42.0357776,-93.6522173,3.79,264.3625519148566,1.3006915,1.72,238.0,fused,0,1,0,
1789422272988,1789422272961,992617808,42.0357702,-93.6522351,3.79,264.8588978115556,1.300533,1.69,239.0,fused,0,1,0,
1789422273987,1789422273962,992618809,42.0357606,-93.6522515,3.79,264.936855884321,1.3000503,1.78,229.0,fused,0,1,0,
1789422274988,1789422274961,992619808,42.0357489,-93.6522664,3.79,264.68189302924486,1.300016,1.82,224.0,fused,0,1,0,
1789422275987,1789422275962,992620808,42.0357375,-93.6522804,3.79,264.695118223366,1.3000579,1.7,223.0,fused,0,1,0,
1789422276990,1789422276961,992621808,42.035726,-93.6522957,3.79,264.79145808448806,1.300017,1.87,226.0,fused,0,1,0,
1789422277987,1789422277963,992622809,42.0357091,-93.6523207,3.79,264.99287203197457,1.3000538,3.17,228.0,fused,0,1,0,
1789422278992,1789422278961,992623808,42.0356993,-93.6523364,3.79,264.95719120346286,1.3043842,1.1,229.0,fused,0,1,0,
1789422279988,1789422279961,992624808,42.0356955,-93.652343,3.79,264.8436784869744,1.3043139,0.64,228.0,fused,0,1,0,
1789422280990,1789422280962,992625809,42.0356905,-93.6523514,3.79,264.880939100458,1.3040466,1.3,229.0,fused,0,1,0,
1789422281984,1789422281963,992626809,42.0356805,-93.6523686,3.79,264.98028862793706,1.3043557,2.17,232.0,fused,0,1,0,
1789422282987,1789422282961,992627808,42.0356712,-93.6523847,3.79,264.684120559079,1.3004363,1.6,231.0,fused,0,1,0,
1789422283982,1789422283961,992628808,42.0356622,-93.6523989,3.79,264.779352208369,1.3006644,1.54,229.0,fused,0,1,0,
1789422284997,1789422284961,992629808,42.0356525,-93.6524132,3.79,264.8739020148163,1.3013425,1.61,228.0,fused,0,1,0,
1789422285985,1789422285962,992630809,42.035643,-93.6524276,3.79,265.14485498801776,1.3000364,1.56,229.0,fused,0,1,0,
1789422286989,1789422286962,992631809,42.0356348,-93.6524415,3.79,265.3198763180625,1.3,1.38,232.0,fused,0,1,0,
1789422287989,1789422287962,992632808,42.0356298,-93.6524516,3.79,265.24561763831025,1.300039,0.94,233.0,fused,0,1,0,
1789422288988,1789422288963,992633809,42.0356266,-93.6524584,3.79,265.3868963678369,1.3,0.66,233.0,fused,0,1,0,
1789422289985,1789422289962,992634808,42.0356249,-93.6524629,3.79,265.38520853643354,1.3000376,0.46,233.0,fused,0,1,0,
1789422290990,1789422290963,992635809,42.0356202,-93.6524734,3.79,265.11229575165623,1.3002528,1.36,239.0,fused,0,1,0,
1789422291987,1789422291962,992636809,42.035616,-93.65249,3.79,265.1144675786801,1.3009182,1.62,252.0,fused,0,1,0,
1789422292987,1789422292962,992637808,42.0356145,-93.6525092,3.79,264.8886144865394,1.3008882,1.7,262.0,fused,0,1,0,
1789422293986,1789422293961,992638808,42.0356137,-93.6525295,3.79,264.85713222158034,1.3009238,1.72,265.0,fused,0,1,0,
1789422294988,1789422294961,992639808,42.0356125,-93.6525497,3.79,264.83109149847184,1.3008873,1.67,263.0,fused,0,1,0,
1789422295986,1789422295963,992640809,42.0356119,-93.6525681,3.79,264.6878797064508,1.3009865,1.48,267.0,fused,0,1,0,
1789422296987,1789422296962,992641808,42.0356126,-93.6525865,3.79,264.6738597306913,1.300983,1.51,272.0,fused,0,1,0,
1789422297987,1789422297962,992642808,42.0356133,-93.6526045,3.79,264.83834278560306,1.3006163,1.44,272.0,fused,0,1,0,
1789422298987,1789422298962,992643808,42.0356131,-93.6526229,3.79,264.8618294831964,1.3005742,1.51,268.0,fused,0,1,0,
1789422299986,1789422299961,992644808,42.0356123,-93.6526406,3.79,264.854053881039,1.3006351,1.43,266.0,fused,0,1,0,
1789422300990,1789422300961,992645808,42.0356122,-93.6526543,3.79,265.1485726472589,1.3005592,0.92,270.0,fused,0,1,0,
1789422301989,1789422301961,992646808,42.0356125,-93.6526579,3.79,265.3759383000422,1.3005477,0.0,,fused,0,1,0,
1789422302989,1789422302961,992647807,42.0356127,-93.6526579,3.79,265.45879679370717,1.3005142,0.0,,fused,0,1,0,
1789422303986,1789422303961,992648808,42.0356133,-93.6526586,3.79,265.5868024047668,1.3005455,0.0,,fused,0,1,0,
1789422304985,1789422304960,992649807,42.0356133,-93.6526585,3.79,265.78894436770025,1.300005,0.0,,fused,0,1,0,
1789422305986,1789422305961,992650807,42.0356124,-93.6526666,3.79,265.9178739962778,1.3000544,0.89,267.0,fused,0,1,0,
1789422306987,1789422306960,992651807,42.0356106,-93.6526802,3.79,265.97966939757765,1.3000059,1.33,260.0,fused,0,1,0,
1789422307988,1789422307962,992652808,42.0356074,-93.6526968,3.79,266.00011623179677,1.3000436,1.46,255.0,fused,0,1,0,
1789422308987,1789422308961,992653807,42.0356036,-93.6527126,3.79,266.00049728179584,1.3037561,1.28,254.0,fused,0,1,0,
1789422309987,1789422309960,992654807,42.0356001,-93.6527263,3.79,266.12305897489307,1.3038841,1.22,245.0,fused,0,1,0,
1789422310992,1789422310961,992655808,42.0355938,-93.6527328,3.79,266.0217006341871,1.3041465,0.87,255.0,fused,0,1,0,
1789422311987,1789422311960,992656807,42.0355852,-93.6527261,3.79,265.66824809217815,1.3033339,1.27,137.0,fused,0,1,0,
1789422312989,1789422312960,992657807,42.0355811,-93.6527104,3.79,265.48366872706134,1.3003986,1.32,106.0,fused,0,1,0,
1789422313991,1789422313961,992658808,42.0355791,-93.652688,3.79,265.6335250437585,1.3004463,1.82,103.0,fused,0,1,0,
1789422314989,1789422314961,992659808,42.0355768,-93.6526666,3.79,265.73674827402226,1.3004047,1.57,102.0,fused,0,1,0,
1789422315987,1789422315961,992660807,42.0355753,-93.6526471,3.79,265.61589059600465,1.3013425,1.32,97.0,fused,0,1,0,
1789422316985,1789422316962,992661808,42.0355753,-93.6526264,3.79,265.93433492068704,1.3,1.71,85.0,fused,0,1,0,
1789422317986,1789422317962,992662808,42.0355785,-93.6526061,3.79,266.77031215384244,1.3000416,1.59,83.0,fused,0,1,0,
1789422318987,1789422318962,992663808,42.0355799,-93.6525837,3.79,266.8629071283192,1.3,1.84,91.0,fused,0,1,0,
1789422319985,1789422319960,992664807,42.0355802,-93.6525585,3.79,266.8591400996077,1.3000474,1.88,88.0,fused,0,1,0,
1789422320988,1789422320960,992665807,42.0355818,-93.652534,3.79,266.8687520597357,1.3002189,1.84,87.0,fused,0,1,0,
1789422321987,1789422321961,992666807,42.035582,-93.6525096,3.79,266.6923553884594,1.3008869,1.93,91.0,fused,0,1,0,
1789422322990,1789422322962,992667808,42.0355811,-93.6524867,3.79,266.68482944086657,1.3008478,1.65,88.0,fused,0,1,0,
1789422323985,1789422323961,992668807,42.0355816,-93.652468,3.79,266.5383774260012,1.3008922,1.47,86.0,fused,0,1,0,
1789422324989,1789422324960,992669807,42.035582,-93.6524515,3.79,265.97074072905923,1.3008521,1.34,85.0,fused,0,1,0,
1789422325987,1789422325962,992670808,42.0355813,-93.6524399,3.79,265.74522359011297,1.3031901,0.9,89.0,fused,0,1,0,
1789422326986,1789422326960,992671807,42.0355811,-93.6524387,3.79,265.6299113821677,1.3032769,0.0,,fused,0,1,0,
1789422327987,1789422327962,992672809,42.0355838,-93.6524444,3.79,265.6007121004365,1.3032607,0.0,,fused,0,1,0,
1789422328989,1789422328961,992673808,42.0355852,-93.6524473,3.79,265.4798313649429,1.3031763,0.0,,fused,0,1,0,
1789422329985,1789422329960,992674807,42.0355883,-93.6524476,3.79,265.8551100342709,1.3038071,0.0,,fused,0,1,0,
1789422330988,1789422330962,992675808,42.0355904,-93.6524488,3.79,265.85192855539964,1.3039298,0.0,,fused,0,1,0,
1789422331985,1789422331961,992676807,42.0355923,-93.6524476,3.79,265.81821820303526,1.3005234,0.0,,fused,0,1,0,
1789422332987,1789422332962,992677808,42.0355925,-93.6524476,3.79,265.81821820303526,1.3004743,0.0,,fused,0,1,0,
1789422333989,1789422333961,992678807,42.0355926,-93.6524481,3.79,265.8917874540438,1.3000469,0.0,,fused,0,1,0,
1789422334985,1789422334961,992679807,42.0355924,-93.652448,3.79,265.9934104327787,1.3,0.0,,fused,0,1,0,
1789422335985,1789422335961,992680807,42.0355919,-93.6524477,3.79,266.1028892137329,1.3000453,0.0,,fused,0,1,0,
1789422336989,1789422336961,992681807,42.0355922,-93.6524478,3.79,266.2137347489182,1.3,0.0,,fused,0,1,0,
1789422337988,1789422337961,992682807,42.0355926,-93.6524477,3.79,266.0268501504771,1.3000498,0.0,,fused,0,1,0,
1789422338987,1789422338961,992683807,42.0355926,-93.6524472,3.79,266.2813781725649,1.3,0.0,,fused,0,1,0,
1789422339988,1789422339960,992684807,42.0355926,-93.6524468,3.79,265.9773957929549,1.3004173,0.0,,fused,0,1,0,
1789422340989,1789422340961,992685808,42.0355928,-93.6524465,3.79,265.72291629556815,1.300345,0.0,,fused,0,1,0,
1789422341987,1789422341962,992686809,42.0355929,-93.652446,3.79,265.6693079722871,1.3004097,0.0,,fused,0,1,0,
1789422342987,1789422342962,992687808,42.0355931,-93.6524455,3.79,265.7142375999953,1.3003805,0.0,,fused,0,1,0,
1789422343988,1789422343961,992688807,42.0355932,-93.6524454,3.79,265.6121239948455,1.3012396,0.0,,fused,0,1,0,
1789422344985,1789422344961,992689808,42.0355932,-93.6524452,3.79,266.2277246184228,1.3,0.0,,fused,0,1,0,
1789422345986,1789422345960,992690807,42.0355936,-93.6524451,3.79,266.20843370832085,1.3000454,0.0,,fused,0,1,0,
1789422346988,1789422346961,992691807,42.0355941,-93.652445,3.79,265.9580245989732,1.3,0.0,,fused,0,1,0,
1789422347989,1789422347962,992692808,42.0355947,-93.6524447,3.79,265.90214624158807,1.3000435,0.0,,fused,0,1,0,
1789422348986,1789422348961,992693808,42.035595,-93.6524447,3.79,265.815662710124,1.3009742,0.0,,fused,0,1,0,
1789422349990,1789422349961,992694807,42.0355952,-93.6524444,3.79,265.52646099002936,1.3008627,0.0,,fused,0,1,0,
1789422350986,1789422350960,992695807,42.0355952,-93.6524443,3.79,265.6958369369859,1.3008211,0.0,,fused,0,1,0,
1789422351988,1789422351962,992696808,42.0355953,-93.652444,3.79,265.3680159282434,1.3008645,0.0,,fused,0,1,0,
1789422352985,1789422352961,992697807,42.0355956,-93.652444,3.79,265.2879760786219,1.3007939,0.0,,fused,0,1,0,
1789422353988,1789422353961,992698807,42.0355954,-93.6524438,3.79,265.0529758168553,1.3008631,0.0,,fused,0,1,0,
1789422354987,1789422354961,992699808,42.0355953,-93.6524437,3.79,264.9277364597806,1.3027714,0.0,,fused,0,1,0,
1789422355989,1789422355961,992700808,42.035595,-93.6524435,3.79,265.510748265666,1.3032861,0.0,,fused,0,1,0,
1789422356989,1789422356962,992701808,42.035595,-93.6524434,3.79,265.3223734255992,1.3030274,0.0,,fused,0,1,0,
1789422357986,1789422357961,992702808,42.0355952,-93.652443,3.79,265.45271124088043,1.3029988,0.0,,fused,0,1,0,
1789422358987,1789422358962,992703808,42.0355953,-93.6524428,3.79,265.56740457033123,1.3031703,0.0,,fused,0,1,0,
1789422359987,1789422359960,992704807,42.035595,-93.6524425,3.79,265.473324014458,1.3004984,0.0,,fused,0,1,0,
1789422360987,1789422360960,992705807,42.0355948,-93.6524423,3.79,265.59370153825705,1.3004391,0.0,,fused,0,1,0,
1789422361992,1789422361961,992706808,42.0355947,-93.6524422,3.79,265.77821605528914,1.3000414,0.0,,fused,0,1,0,
1789422362987,1789422362960,992707807,42.0355947,-93.6524422,3.79,265.87029784808436,1.3,0.0,,fused,0,1,0,
1789422363987,1789422363962,992708808,42.0355945,-93.6524419,3.79,265.98470170379295,1.3000396,0.0,,fused,0,1,0,
1789422364988,1789422364961,992709807,42.0355942,-93.6524417,3.79,265.9860182550838,1.3,0.0,,fused,0,1,0,
1789422365986,1789422365961,992710807,42.0355942,-93.6524415,3.79,265.9837971031685,1.3024852,0.0,,fused,0,1,0,
1789422366987,1789422366960,992711807,42.0355939,-93.6524411,3.79,265.913009581677,1.3026521,0.0,,fused,0,1,0,
1789422367985,1789422367961,992712808,42.0355936,-93.6524409,3.79,265.92396281881264,1.3027447,0.0,,fused,0,1,0,
1789422368988,1789422368961,992713808,42.0355935,-93.6524407,3.79,265.31901814107675,1.3003224,0.0,,fused,0,1,0,
1789422369986,1789422369961,992714808,42.0355931,-93.6524402,3.79,265.4680881028521,1.3003632,0.0,,fused,0,1,0,
1789422370984,1789422370962,992715808,42.0355929,-93.6524398,3.79,265.46869061014183,1.3003479,0.0,,fused,0,1,0,
1789422371984,1789422371962,992716808,42.0355929,-93.6524398,3.79,265.94442851666764,1.3000389,0.0,,fused,0,1,0,
1789422372987,1789422372960,992717807,42.0355928,-93.6524398,3.79,265.94442851666764,1.3,0.0,,fused,0,1,0,
1789422373988,1789422373961,992718807,42.0355926,-93.6524396,3.79,265.873218530115,1.3000448,0.0,,fused,0,1,0,
1789422374989,1789422374960,992719807,42.0355926,-93.6524396,3.79,265.6792488035525,1.3,0.0,,fused,0,1,0,
1789422375988,1789422375960,992720807,42.0355926,-93.6524398,3.79,265.9029786842735,1.3000455,0.0,,fused,0,1,0,
1789422376987,1789422376962,992721808,42.0355926,-93.6524397,3.79,265.7024148400842,1.3008409,0.0,,fused,0,1,0,
1789422377988,1789422377960,992722807,42.0355923,-93.6524394,3.79,265.9561346233314,1.300585,0.0,,fused,0,1,0,
1789422378987,1789422378960,992723807,42.0355921,-93.6524393,3.79,266.0045371040908,1.3005503,0.0,,fused,0,1,0,
1789422379988,1789422379961,992724808,42.035592,-93.6524396,3.79,266.0784528137827,1.3005697,0.0,,fused,0,1,0,
1789422380987,1789422380960,992725807,42.0355933,-93.6524285,3.79,265.7243431409718,1.3007233,1.51,79.0,fused,0,1,0,
1789422381989,1789422381960,992726807,42.035598,-93.6524112,3.79,265.7516868909718,1.3007545,1.7,68.0,fused,0,1,0,
1789422382989,1789422382961,992727807,42.0356055,-93.6523911,3.79,265.7836693128468,1.3025103,2.1,66.0,fused,0,1,0,
1789422383987,1789422383960,992728807,42.0356126,-93.652369,3.79,266.0068383205083,1.3024328,2.09,69.0,fused,0,1,0,
1789422384986,1789422384960,992729807,42.0356185,-93.6523462,3.79,265.9476342189458,1.3022671,2.0,71.0,fused,0,1,0,
1789422385988,1789422385961,992730808,42.0356232,-93.6523233,3.79,265.9375023830083,1.3022611,1.97,74.0,fused,0,1,0,
1789422386986,1789422386963,992731809,42.0356269,-93.6523014,3.79,266.0263695705083,1.3022915,1.9,78.0,fused,0,1,0,
1789422387986,1789422387960,992732807,42.0356308,-93.6522796,3.79,266.23018361172666,1.3027639,2.0,73.0,fused,0,1,0,
1789422388988,1789422388962,992733808,42.0356363,-93.6522585,3.79,266.3883224224773,1.302949,1.86,70.0,fused,0,1,0,
1789422389992,1789422389962,992734808,42.0356414,-93.6522354,3.79,265.8370505772546,1.3004433,2.0,74.0,fused,0,1,0,
1789422390987,1789422390960,992735807,42.0356443,-93.6522126,3.79,265.85197032589946,1.3,1.89,79.0,fused,0,1,0,
1789422391987,1789422391962,992736808,42.03565,-93.6521887,3.79,265.9597483980589,1.3000425,2.07,73.0,fused,0,1,0,
1789422392990,1789422392962,992737808,42.0356577,-93.6521666,3.79,265.951156048532,1.3,1.9,64.0,fused,0,1,0,
1789422393986,1789422393961,992738807,42.0356673,-93.6521472,3.79,265.88270922110075,1.3000441,1.77,59.0,fused,0,1,0,
1789422394988,1789422394960,992739807,42.0356758,-93.6521285,3.79,265.8069493956588,1.3,1.74,60.0,fused,0,1,0,
1789422395984,1789422395960,992740807,42.0356842,-93.6521136,3.79,265.8461069930787,1.3018934,1.44,53.0,fused,0,1,0,
1789422396988,1789422396960,992741807,42.0356903,-93.652104,3.79,265.82256905250784,1.3020556,0.93,53.0,fused,0,1,0,
1789422397987,1789422397961,992742807,42.0356901,-93.652103,3.79,265.9531439893471,1.3021353,0.0,,fused,0,1,0,
1789422398990,1789422398962,992743808,42.0356886,-93.6521044,3.79,265.8752455270967,1.3018663,0.0,,fused,0,1,0,
1789422399988,1789422399961,992744808,42.0356876,-93.6521061,3.79,265.54780221199303,1.3003417,0.0,,fused,0,1,0,
1789422400987,1789422400960,992745807,42.0356874,-93.6521075,3.79,265.47783770038,1.3003203,0.0,,fused,0,1,0,
1789422401986,1789422401960,992746807,42.035688,-93.6521088,3.79,265.4783199825916,1.3010792,0.0,,fused,0,1,0,
1789422402988,1789422402962,992747808,42.0356886,-93.652109,3.79,266.1998138721939,1.3,0.0,,fused,0,1,0,
1789422403984,1789422403961,992748808,42.0356892,-93.65211,3.79,266.27595685981714,1.3000395,0.0,,fused,0,1,0,
1789422404992,1789422404962,992749808,42.0356887,-93.6521122,3.79,266.28358638670187,1.3,0.0,,fused,0,1,0,
1789422405983,1789422405960,992750807,42.0356899,-93.6521122,3.79,266.29032290705425,1.3000479,0.0,,fused,0,1,0,
1789422406985,1789422406961,992751807,42.0356904,-93.652112,3.79,266.04378898525835,1.3006774,0.0,,fused,0,1,0,
1789422407990,1789422407961,992752808,42.0356903,-93.652112,3.79,266.2665932011794,1.3004763,0.0,,fused,0,1,0,
1789422408983,1789422408961,992753807,42.0356909,-93.6521123,3.79,266.2532523260896,1.300467,0.0,,fused,0,1,0,
1789422409989,1789422409960,992754807,42.0356912,-93.6521125,3.79,266.245183695066,1.3005128,0.0,,fused,0,1,0,
1789422410989,1789422410960,992755807,42.0356912,-93.6521127,3.79,265.8760813890663,1.3006588,0.0,,fused,0,1,0,
1789422411988,1789422411961,992756807,42.0356911,-93.6521129,3.79,265.9432434206724,1.3006914,0.0,,fused,0,1,0,
1789422412988,1789422412961,992757807,42.0356915,-93.6521134,3.79,266.2382145925942,1.30186,0.0,,fused,0,1,0,
1789422413982,1789422413961,992758807,42.035692,-93.652114,3.79,266.2995556380437,1.301689,0.0,,fused,0,1,0,
1789422414986,1789422414962,992759808,42.0356921,-93.652114,3.79,266.3873188168145,1.301685,0.0,,fused,0,1,0,
1789422415986,1789422415961,992760807,42.0356922,-93.6521142,3.79,266.40307574661256,1.3016869,0.0,,fused,0,1,0,
1789422416986,1789422416961,992761807,42.0356922,-93.6521144,3.79,266.37504868614303,1.3016133,0.0,,fused,0,1,0,
1789422417987,1789422417961,992762807,42.0356924,-93.6521145,3.79,266.83798561121233,1.3018628,0.0,,fused,0,1,0,
1789422418982,1789422418961,992763807,42.0356924,-93.6521144,3.79,266.8758916814655,1.3018335,0.0,,fused,0,1,0,
1789422419987,1789422419961,992764807,42.0356923,-93.6521144,3.79,266.86116438889513,1.3002703,0.0,,fused,0,1,0,
1789422420987,1789422420960,992765807,42.0356923,-93.6521143,3.79,266.8604354531288,1.3,0.0,,fused,0,1,0,
1789422421982,1789422421962,992766808,42.0356922,-93.6521143,3.79,266.59465266715046,1.300043,0.0,,fused,0,1,0,
1789422422985,1789422422960,992767807,42.0356922,-93.6521143,3.79,266.40852456792106,1.3,0.0,,fused,0,1,0,
1789422423987,1789422423960,992768807,42.0356923,-93.6521142,3.79,266.36521310091314,1.3000479,0.0,,fused,0,1,0,
1789422424978,1789422424961,992769808,42.0356925,-93.6521142,3.79,266.3642905695165,1.3013623,0.0,,fused,0,1,0,
1789422425987,1789422425960,992770807,42.0356925,-93.6521142,3.79,266.3964219581155,1.3014175,0.0,,fused,0,1,0,
1789422426987,1789422426960,992771807,42.0356924,-93.6521142,3.79,266.3775735960386,1.3015546,0.0,,fused,0,1,0,
1789422427986,1789422427961,992772807,42.0356925,-93.6521144,3.79,266.35628796810994,1.3015728,0.0,,fused,0,1,0,
1789422428983,1789422428961,992773807,42.0356925,-93.6521144,3.79,266.06651130444294,1.3002572,0.0,,fused,0,1,0,
