wall_ms,elapsed_rt_ms,kind,detail
1789423334616,993679462,hb,"recorder=1;since_fix_ms=623;fixes_this_process=3299;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423339625,993684471,hb,"recorder=1;since_fix_ms=643;fixes_this_process=3304;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423344628,993689475,hb,"recorder=1;since_fix_ms=650;fixes_this_process=3309;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423349633,993694479,hb,"recorder=1;since_fix_ms=648;fixes_this_process=3314;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423354647,993699493,hb,"recorder=1;since_fix_ms=663;fixes_this_process=3319;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423359655,993704501,hb,"recorder=1;since_fix_ms=666;fixes_this_process=3324;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423364664,993709510,hb,"recorder=1;since_fix_ms=675;fixes_this_process=3329;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423369675,993714522,hb,"recorder=1;since_fix_ms=690;fixes_this_process=3334;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423374684,993719531,hb,"recorder=1;since_fix_ms=700;fixes_this_process=3339;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423379688,993724535,hb,"recorder=1;since_fix_ms=704;fixes_this_process=3344;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423384700,993729546,hb,"recorder=1;since_fix_ms=710;fixes_this_process=3349;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423389706,993734552,hb,"recorder=1;since_fix_ms=714;fixes_this_process=3354;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423394710,993739556,hb,"recorder=1;since_fix_ms=725;fixes_this_process=3359;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423399719,993744565,hb,"recorder=1;since_fix_ms=735;fixes_this_process=3364;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423404722,993749568,hb,"recorder=1;since_fix_ms=734;fixes_this_process=3369;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423409731,993754577,hb,"recorder=1;since_fix_ms=746;fixes_this_process=3374;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423414741,993759587,hb,"recorder=1;since_fix_ms=751;fixes_this_process=3379;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423419750,993764596,hb,"recorder=1;since_fix_ms=761;fixes_this_process=3384;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423424759,993769605,hb,"recorder=1;since_fix_ms=774;fixes_this_process=3389;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423429768,993774615,hb,"recorder=1;since_fix_ms=782;fixes_this_process=3394;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423434777,993779623,hb,"recorder=1;since_fix_ms=793;fixes_this_process=3399;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423439786,993784632,hb,"recorder=1;since_fix_ms=802;fixes_this_process=3404;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423444799,993789645,hb,"recorder=1;since_fix_ms=808;fixes_this_process=3409;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423449807,993794653,hb,"recorder=1;since_fix_ms=823;fixes_this_process=3414;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423454813,993799659,hb,"recorder=1;since_fix_ms=827;fixes_this_process=3419;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423459825,993804672,hb,"recorder=1;since_fix_ms=838;fixes_this_process=3424;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423464834,993809680,hb,"recorder=1;since_fix_ms=847;fixes_this_process=3429;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423469842,993814688,hb,"recorder=1;since_fix_ms=854;fixes_this_process=3434;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423474853,993819700,hb,"recorder=1;since_fix_ms=866;fixes_this_process=3439;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423479862,993824708,hb,"recorder=1;since_fix_ms=875;fixes_this_process=3444;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423484870,993829716,hb,"recorder=1;since_fix_ms=885;fixes_this_process=3449;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423489882,993834728,hb,"recorder=1;since_fix_ms=899;fixes_this_process=3454;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423494891,993839737,hb,"recorder=1;since_fix_ms=903;fixes_this_process=3459;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423499899,993844745,hb,"recorder=1;since_fix_ms=910;fixes_this_process=3464;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423504911,993849758,hb,"recorder=1;since_fix_ms=912;fixes_this_process=3469;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423509917,993854764,hb,"recorder=1;since_fix_ms=931;fixes_this_process=3474;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423514923,993859770,hb,"recorder=1;since_fix_ms=937;fixes_this_process=3479;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423519935,993864782,hb,"recorder=1;since_fix_ms=943;fixes_this_process=3484;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423524942,993869788,hb,"recorder=1;since_fix_ms=953;fixes_this_process=3489;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423529951,993874798,hb,"recorder=1;since_fix_ms=966;fixes_this_process=3494;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423534965,993879812,hb,"recorder=1;since_fix_ms=979;fixes_this_process=3499;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423539974,993884820,hb,"recorder=1;since_fix_ms=986;fixes_this_process=3504;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423544980,993889826,hb,"recorder=1;since_fix_ms=998;fixes_this_process=3509;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423549985,993894832,hb,"recorder=1;since_fix_ms=1;fixes_this_process=3515;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423554989,993899836,hb,"recorder=1;since_fix_ms=8;fixes_this_process=3520;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423559994,993904840,hb,"recorder=1;since_fix_ms=5;fixes_this_process=3525;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423564997,993909844,hb,"recorder=1;since_fix_ms=9;fixes_this_process=3530;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423570000,993914847,hb,"recorder=1;since_fix_ms=19;fixes_this_process=3535;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423575008,993919855,hb,"recorder=1;since_fix_ms=27;fixes_this_process=3540;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423580018,993924864,hb,"recorder=1;since_fix_ms=29;fixes_this_process=3545;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423585026,993929872,hb,"recorder=1;since_fix_ms=36;fixes_this_process=3550;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423590028,993934875,hb,"recorder=1;since_fix_ms=38;fixes_this_process=3555;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423595037,993939883,hb,"recorder=1;since_fix_ms=36;fixes_this_process=3560;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423600040,993944887,hb,"recorder=1;since_fix_ms=55;fixes_this_process=3565;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423605046,993949893,hb,"recorder=1;since_fix_ms=60;fixes_this_process=3570;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423610055,993954901,hb,"recorder=1;since_fix_ms=65;fixes_this_process=3575;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423615058,993959905,hb,"recorder=1;since_fix_ms=76;fixes_this_process=3580;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423620067,993964913,hb,"recorder=1;since_fix_ms=80;fixes_this_process=3585;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423625080,993969926,hb,"recorder=1;since_fix_ms=96;fixes_this_process=3590;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423630087,993974933,hb,"recorder=1;since_fix_ms=105;fixes_this_process=3595;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423635093,993979939,hb,"recorder=1;since_fix_ms=105;fixes_this_process=3600;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423640106,993984952,hb,"recorder=1;since_fix_ms=115;fixes_this_process=3605;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423645114,993989960,hb,"recorder=1;since_fix_ms=129;fixes_this_process=3610;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423650117,993994963,hb,"recorder=1;since_fix_ms=133;fixes_this_process=3615;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423655129,993999975,hb,"recorder=1;since_fix_ms=143;fixes_this_process=3620;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423660137,994004983,hb,"recorder=1;since_fix_ms=145;fixes_this_process=3625;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423665144,994009991,hb,"recorder=1;since_fix_ms=157;fixes_this_process=3630;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423670154,994015000,hb,"recorder=1;since_fix_ms=167;fixes_this_process=3635;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423675160,994020006,hb,"recorder=1;since_fix_ms=174;fixes_this_process=3640;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423680168,994025015,hb,"recorder=1;since_fix_ms=180;fixes_this_process=3645;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423685176,994030023,hb,"recorder=1;since_fix_ms=187;fixes_this_process=3650;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423690185,994035031,hb,"recorder=1;since_fix_ms=202;fixes_this_process=3655;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423695189,994040035,hb,"recorder=1;since_fix_ms=207;fixes_this_process=3660;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423700197,994045043,hb,"recorder=1;since_fix_ms=215;fixes_this_process=3665;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423705201,994050048,hb,"recorder=1;since_fix_ms=210;fixes_this_process=3670;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423710209,994055055,hb,"recorder=1;since_fix_ms=216;fixes_this_process=3675;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423715220,994060067,hb,"recorder=1;since_fix_ms=237;fixes_this_process=3680;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423720227,994065073,hb,"recorder=1;since_fix_ms=244;fixes_this_process=3685;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423725234,994070081,hb,"recorder=1;since_fix_ms=246;fixes_this_process=3690;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423730246,994075093,hb,"recorder=1;since_fix_ms=249;fixes_this_process=3695;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423735250,994080096,hb,"recorder=1;since_fix_ms=260;fixes_this_process=3700;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423740254,994085101,hb,"recorder=1;since_fix_ms=265;fixes_this_process=3705;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423745265,994090111,hb,"recorder=1;since_fix_ms=288;fixes_this_process=3710;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423750274,994095120,hb,"recorder=1;since_fix_ms=286;fixes_this_process=3715;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423755279,994100126,hb,"recorder=1;since_fix_ms=296;fixes_this_process=3720;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423760285,994105132,hb,"recorder=1;since_fix_ms=300;fixes_this_process=3725;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423765294,994110140,hb,"recorder=1;since_fix_ms=310;fixes_this_process=3730;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423770299,994115145,hb,"recorder=1;since_fix_ms=313;fixes_this_process=3735;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423775312,994120159,hb,"recorder=1;since_fix_ms=331;fixes_this_process=3740;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423780321,994125167,hb,"recorder=1;since_fix_ms=335;fixes_this_process=3745;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423785329,994130176,hb,"recorder=1;since_fix_ms=343;fixes_this_process=3750;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423790343,994135190,hb,"recorder=1;since_fix_ms=354;fixes_this_process=3755;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423795346,994140193,hb,"recorder=1;since_fix_ms=416;fixes_this_process=3760;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423800356,994145203,hb,"recorder=1;since_fix_ms=368;fixes_this_process=3765;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423805370,994150216,hb,"recorder=1;since_fix_ms=383;fixes_this_process=3770;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423810379,994155225,hb,"recorder=1;since_fix_ms=394;fixes_this_process=3775;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423815387,994160233,hb,"recorder=1;since_fix_ms=399;fixes_this_process=3780;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423820400,994165247,hb,"recorder=1;since_fix_ms=405;fixes_this_process=3785;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423825409,994170255,hb,"recorder=1;since_fix_ms=428;fixes_this_process=3790;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423830419,994175265,hb,"recorder=1;since_fix_ms=431;fixes_this_process=3795;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423835430,994180277,hb,"recorder=1;since_fix_ms=436;fixes_this_process=3800;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423840437,994185284,hb,"recorder=1;since_fix_ms=455;fixes_this_process=3805;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423845445,994190291,hb,"recorder=1;since_fix_ms=462;fixes_this_process=3810;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423850458,994195304,hb,"recorder=1;since_fix_ms=471;fixes_this_process=3815;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423855465,994200311,hb,"recorder=1;since_fix_ms=481;fixes_this_process=3820;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423860472,994205318,hb,"recorder=1;since_fix_ms=487;fixes_this_process=3825;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423865484,994210331,hb,"recorder=1;since_fix_ms=501;fixes_this_process=3830;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423870488,994215335,hb,"recorder=1;since_fix_ms=502;fixes_this_process=3835;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423875492,994220338,hb,"recorder=1;since_fix_ms=581;fixes_this_process=3840;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423880505,994225351,hb,"recorder=1;since_fix_ms=522;fixes_this_process=3845;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423885513,994230360,hb,"recorder=1;since_fix_ms=526;fixes_this_process=3850;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
1789423890521,994235368,hb,"recorder=1;since_fix_ms=529;fixes_this_process=3855;write_failures=0;screen_on=1;doze=0;battery_saver=0;unrestricted=1;bg_restricted=0;standby_bucket=5;thermal=0;battery_pct=84;charging=0;music=0;location_on=1"
